iso_code,location,continent,date,new_cases,new_deaths
VGB,British Virgin Islands,North America,2020-04-27,0,0
VGB,British Virgin Islands,North America,2020-04-28,0,0
VGB,British Virgin Islands,North America,2020-04-29,0,0
VGB,British Virgin Islands,North America,2020-04-30,0,0
VGB,British Virgin Islands,North America,2020-05-01,0,0
VGB,British Virgin Islands,North America,2020-05-02,0,0
VGB,British Virgin Islands,North America,2020-05-03,0,0
VGB,British Virgin Islands,North America,2020-05-04,0,0
VGB,British Virgin Islands,North America,2020-05-05,1,0
BRN,Brunei,Asia,2020-03-10,1,0
BRN,Brunei,Asia,2020-03-12,10,0
BRN,Brunei,Asia,2020-03-13,14,0
BRN,Brunei,Asia,2020-03-14,12,0
BRN,Brunei,Asia,2020-03-15,3,0
BRN,Brunei,Asia,2020-03-16,10,0
BRN,Brunei,Asia,2020-03-17,4,0
BRN,Brunei,Asia,2020-03-18,2,0
BRN,Brunei,Asia,2020-03-19,12,0
BRN,Brunei,Asia,2020-03-20,5,0
BRN,Brunei,Asia,2020-03-21,5,0
BRN,Brunei,Asia,2020-03-22,5,0
BRN,Brunei,Asia,2020-03-23,5,0
BRN,Brunei,Asia,2020-03-24,3,0
BRN,Brunei,Asia,2020-03-25,13,0
BRN,Brunei,Asia,2020-03-26,3,0
BRN,Brunei,Asia,2020-03-27,7,0
BRN,Brunei,Asia,2020-03-28,1,0
BRN,Brunei,Asia,2020-03-29,5,1
BRN,Brunei,Asia,2020-03-30,6,0
BRN,Brunei,Asia,2020-03-31,1,0
BRN,Brunei,Asia,2020-04-01,2,0
BRN,Brunei,Asia,2020-04-02,2,0
BRN,Brunei,Asia,2020-04-03,2,0
BRN,Brunei,Asia,2020-04-04,0,0
BRN,Brunei,Asia,2020-04-05,2,0
BRN,Brunei,Asia,2020-04-06,0,0
BRN,Brunei,Asia,2020-04-07,0,0
BRN,Brunei,Asia,2020-04-08,0,0
BRN,Brunei,Asia,2020-04-09,0,0
BRN,Brunei,Asia,2020-04-10,0,0
BRN,Brunei,Asia,2020-04-11,1,0
BRN,Brunei,Asia,2020-04-12,0,0
BRN,Brunei,Asia,2020-04-13,0,0
BRN,Brunei,Asia,2020-04-14,0,0
BRN,Brunei,Asia,2020-04-15,0,0
BRN,Brunei,Asia,2020-04-16,0,0
BRN,Brunei,Asia,2020-04-17,0,0
BRN,Brunei,Asia,2020-04-18,0,0
BRN,Brunei,Asia,2020-04-19,1,0
BRN,Brunei,Asia,2020-04-20,1,0
BRN,Brunei,Asia,2020-04-21,0,0
BRN,Brunei,Asia,2020-04-22,0,0
BRN,Brunei,Asia,2020-04-23,0,0
BRN,Brunei,Asia,2020-04-24,0,0
BRN,Brunei,Asia,2020-04-25,0,0
BRN,Brunei,Asia,2020-04-26,0,0
BRN,Brunei,Asia,2020-04-27,0,0
BRN,Brunei,Asia,2020-04-28,0,0
BRN,Brunei,Asia,2020-04-29,0,0
BRN,Brunei,Asia,2020-04-30,0,0
BRN,Brunei,Asia,2020-05-01,0,0
BRN,Brunei,Asia,2020-05-02,0,0
BRN,Brunei,Asia,2020-05-03,0,0
BRN,Brunei,Asia,2020-05-04,0,0
BRN,Brunei,Asia,2020-05-05,0,0
BGR,Bulgaria,Europe,2020-03-08,2,0
BGR,Bulgaria,Europe,2020-03-09,2,0
BGR,Bulgaria,Europe,2020-03-12,3,1
BGR,Bulgaria,Europe,2020-03-13,16,0
BGR,Bulgaria,Europe,2020-03-14,8,0
BGR,Bulgaria,Europe,2020-03-15,10,1
BGR,Bulgaria,Europe,2020-03-16,10,0
BGR,Bulgaria,Europe,2020-03-17,11,0
BGR,Bulgaria,Europe,2020-03-18,19,0
BGR,Bulgaria,Europe,2020-03-19,11,0
BGR,Bulgaria,Europe,2020-03-20,13,1
BGR,Bulgaria,Europe,2020-03-21,22,0
BGR,Bulgaria,Europe,2020-03-22,36,0
BGR,Bulgaria,Europe,2020-03-23,22,0
BGR,Bulgaria,Europe,2020-03-24,16,0
BGR,Bulgaria,Europe,2020-03-25,19,0
BGR,Bulgaria,Europe,2020-03-26,22,0
BGR,Bulgaria,Europe,2020-03-27,22,0
BGR,Bulgaria,Europe,2020-03-28,29,0
BGR,Bulgaria,Europe,2020-03-29,38,4
BGR,Bulgaria,Europe,2020-03-30,15,1
BGR,Bulgaria,Europe,2020-03-31,13,0
BGR,Bulgaria,Europe,2020-04-01,40,0
BGR,Bulgaria,Europe,2020-04-02,23,2
BGR,Bulgaria,Europe,2020-04-03,35,0
BGR,Bulgaria,Europe,2020-04-04,28,4
BGR,Bulgaria,Europe,2020-04-05,18,3
BGR,Bulgaria,Europe,2020-04-06,28,3
BGR,Bulgaria,Europe,2020-04-07,18,2
BGR,Bulgaria,Europe,2020-04-08,28,1
BGR,Bulgaria,Europe,2020-04-09,16,1
BGR,Bulgaria,Europe,2020-04-10,31,0
BGR,Bulgaria,Europe,2020-04-11,11,1
BGR,Bulgaria,Europe,2020-04-12,26,3
BGR,Bulgaria,Europe,2020-04-13,14,1
BGR,Bulgaria,Europe,2020-04-14,10,3
BGR,Bulgaria,Europe,2020-04-15,28,3
BGR,Bulgaria,Europe,2020-04-16,34,1
BGR,Bulgaria,Europe,2020-04-17,53,2
BGR,Bulgaria,Europe,2020-04-18,46,3
BGR,Bulgaria,Europe,2020-04-19,32,0
BGR,Bulgaria,Europe,2020-04-20,37,2
BGR,Bulgaria,Europe,2020-04-21,14,0
BGR,Bulgaria,Europe,2020-04-22,46,2
BGR,Bulgaria,Europe,2020-04-23,49,4
BGR,Bulgaria,Europe,2020-04-24,73,3
BGR,Bulgaria,Europe,2020-04-25,91,2
BGR,Bulgaria,Europe,2020-04-26,59,1
BGR,Bulgaria,Europe,2020-04-27,53,1
BGR,Bulgaria,Europe,2020-04-28,63,2
BGR,Bulgaria,Europe,2020-04-29,36,0
BGR,Bulgaria,Europe,2020-04-30,48,6
BGR,Bulgaria,Europe,2020-05-01,59,2
BGR,Bulgaria,Europe,2020-05-02,82,3
BGR,Bulgaria,Europe,2020-05-03,6,3
BGR,Bulgaria,Europe,2020-05-04,24,1
BGR,Bulgaria,Europe,2020-05-05,34,5
BFA,Burkina Faso,Africa,2020-03-11,2,0
BFA,Burkina Faso,Africa,2020-03-12,0,0
BFA,Burkina Faso,Africa,2020-03-15,1,0
BFA,Burkina Faso,Africa,2020-03-16,0,0
BFA,Burkina Faso,Africa,2020-03-17,17,0
BFA,Burkina Faso,Africa,2020-03-18,0,0
BFA,Burkina Faso,Africa,2020-03-19,6,1
BFA,Burkina Faso,Africa,2020-03-20,7,0
BFA,Burkina Faso,Africa,2020-03-21,7,0
BFA,Burkina Faso,Africa,2020-03-22,24,2
BFA,Burkina Faso,Africa,2020-03-23,0,0
BFA,Burkina Faso,Africa,2020-03-24,11,0
BFA,Burkina Faso,Africa,2020-03-25,24,0
BFA,Burkina Faso,Africa,2020-03-26,15,0
BFA,Burkina Faso,Africa,2020-03-27,32,0
BFA,Burkina Faso,Africa,2020-03-28,0,0
BFA,Burkina Faso,Africa,2020-03-29,34,6
BFA,Burkina Faso,Africa,2020-03-30,0,0
BFA,Burkina Faso,Africa,2020-03-31,42,3
BFA,Burkina Faso,Africa,2020-04-01,24,0
BFA,Burkina Faso,Africa,2020-04-02,15,2
BFA,Burkina Faso,Africa,2020-04-03,27,2
BFA,Burkina Faso,Africa,2020-04-04,0,0
BFA,Burkina Faso,Africa,2020-04-05,14,0
BFA,Burkina Faso,Africa,2020-04-06,43,1
BFA,Burkina Faso,Africa,2020-04-07,19,0
BFA,Burkina Faso,Africa,2020-04-08,20,2
BFA,Burkina Faso,Africa,2020-04-09,30,4
BFA,Burkina Faso,Africa,2020-04-10,29,1
BFA,Burkina Faso,Africa,2020-04-11,5,2
BFA,Burkina Faso,Africa,2020-04-12,36,1
BFA,Burkina Faso,Africa,2020-04-13,13,0
BFA,Burkina Faso,Africa,2020-04-14,18,1
BFA,Burkina Faso,Africa,2020-04-15,13,2
BFA,Burkina Faso,Africa,2020-04-16,14,2
BFA,Burkina Faso,Africa,2020-04-17,1,0
BFA,Burkina Faso,Africa,2020-04-18,14,3
BFA,Burkina Faso,Africa,2020-04-19,8,1
BFA,Burkina Faso,Africa,2020-04-20,11,0
BFA,Burkina Faso,Africa,2020-04-21,5,2
BFA,Burkina Faso,Africa,2020-04-22,19,0
BFA,Burkina Faso,Africa,2020-04-23,9,1
BFA,Burkina Faso,Africa,2020-04-24,7,2
BFA,Burkina Faso,Africa,2020-04-25,10,0
BFA,Burkina Faso,Africa,2020-04-26,3,0
BFA,Burkina Faso,Africa,2020-04-27,3,1
BFA,Burkina Faso,Africa,2020-04-28,3,0
BFA,Burkina Faso,Africa,2020-04-29,3,0
BFA,Burkina Faso,Africa,2020-04-30,3,1
BFA,Burkina Faso,Africa,2020-05-01,4,0
BFA,Burkina Faso,Africa,2020-05-02,4,1
BFA,Burkina Faso,Africa,2020-05-03,3,0
BFA,Burkina Faso,Africa,2020-05-04,10,1
BFA,Burkina Faso,Africa,2020-05-05,10,1
BDI,Burundi,Africa,2020-04-01,2,0
BDI,Burundi,Africa,2020-04-02,0,0
BDI,Burundi,Africa,2020-04-03,1,0
BDI,Burundi,Africa,2020-04-04,0,0
BDI,Burundi,Africa,2020-04-05,0,0
BDI,Burundi,Africa,2020-04-06,0,0
BDI,Burundi,Africa,2020-04-07,0,0
BDI,Burundi,Africa,2020-04-08,0,0
BDI,Burundi,Africa,2020-04-09,0,0
BDI,Burundi,Africa,2020-04-10,0,0
BDI,Burundi,Africa,2020-04-11,0,0
BDI,Burundi,Africa,2020-04-12,2,0
BDI,Burundi,Africa,2020-04-13,0,0
BDI,Burundi,Africa,2020-04-14,0,0
BDI,Burundi,Africa,2020-04-15,0,1
BDI,Burundi,Africa,2020-04-16,0,0
BDI,Burundi,Africa,2020-04-17,0,0
BDI,Burundi,Africa,2020-04-18,1,0
BDI,Burundi,Africa,2020-04-19,0,0
BDI,Burundi,Africa,2020-04-20,0,0
BDI,Burundi,Africa,2020-04-21,0,0
BDI,Burundi,Africa,2020-04-22,0,0
BDI,Burundi,Africa,2020-04-23,5,0
BDI,Burundi,Africa,2020-04-24,0,0
BDI,Burundi,Africa,2020-04-25,1,0
BDI,Burundi,Africa,2020-04-26,3,0
BDI,Burundi,Africa,2020-04-27,0,0
BDI,Burundi,Africa,2020-04-28,0,0
BDI,Burundi,Africa,2020-04-29,0,0
BDI,Burundi,Africa,2020-04-30,0,0
BDI,Burundi,Africa,2020-05-01,0,0
BDI,Burundi,Africa,2020-05-02,0,0
BDI,Burundi,Africa,2020-05-03,4,0
BDI,Burundi,Africa,2020-05-04,0,0
BDI,Burundi,Africa,2020-05-05,0,0
KHM,Cambodia,Asia,2020-01-01,0,0
KHM,Cambodia,Asia,2020-01-02,0,0
KHM,Cambodia,Asia,2020-01-03,0,0
KHM,Cambodia,Asia,2020-01-04,0,0
KHM,Cambodia,Asia,2020-01-05,0,0
KHM,Cambodia,Asia,2020-01-06,0,0
KHM,Cambodia,Asia,2020-01-07,0,0
KHM,Cambodia,Asia,2020-01-08,0,0
KHM,Cambodia,Asia,2020-01-09,0,0
KHM,Cambodia,Asia,2020-01-10,0,0
KHM,Cambodia,Asia,2020-01-11,0,0
KHM,Cambodia,Asia,2020-01-12,0,0
KHM,Cambodia,Asia,2020-01-13,0,0
KHM,Cambodia,Asia,2020-01-14,0,0
KHM,Cambodia,Asia,2020-01-15,0,0
KHM,Cambodia,Asia,2020-01-16,0,0
KHM,Cambodia,Asia,2020-01-17,0,0
KHM,Cambodia,Asia,2020-01-18,0,0
KHM,Cambodia,Asia,2020-01-19,0,0
KHM,Cambodia,Asia,2020-01-20,0,0
KHM,Cambodia,Asia,2020-01-21,0,0
KHM,Cambodia,Asia,2020-01-22,0,0
KHM,Cambodia,Asia,2020-01-23,0,0
KHM,Cambodia,Asia,2020-01-24,0,0
KHM,Cambodia,Asia,2020-01-25,0,0
KHM,Cambodia,Asia,2020-01-26,0,0
KHM,Cambodia,Asia,2020-01-27,0,0
KHM,Cambodia,Asia,2020-01-28,1,0
KHM,Cambodia,Asia,2020-01-29,0,0
KHM,Cambodia,Asia,2020-01-30,0,0
KHM,Cambodia,Asia,2020-01-31,0,0
KHM,Cambodia,Asia,2020-02-01,0,0
KHM,Cambodia,Asia,2020-02-02,0,0
KHM,Cambodia,Asia,2020-02-03,0,0
KHM,Cambodia,Asia,2020-02-04,0,0
KHM,Cambodia,Asia,2020-02-05,0,0
KHM,Cambodia,Asia,2020-02-06,0,0
KHM,Cambodia,Asia,2020-02-07,0,0
KHM,Cambodia,Asia,2020-02-08,0,0
KHM,Cambodia,Asia,2020-02-09,0,0
KHM,Cambodia,Asia,2020-02-10,0,0
KHM,Cambodia,Asia,2020-02-11,0,0
KHM,Cambodia,Asia,2020-02-12,0,0
KHM,Cambodia,Asia,2020-02-13,0,0
KHM,Cambodia,Asia,2020-02-14,0,0
KHM,Cambodia,Asia,2020-02-15,0,0
KHM,Cambodia,Asia,2020-02-16,0,0
KHM,Cambodia,Asia,2020-02-17,0,0
KHM,Cambodia,Asia,2020-02-18,0,0
KHM,Cambodia,Asia,2020-02-19,0,0
KHM,Cambodia,Asia,2020-02-20,0,0
KHM,Cambodia,Asia,2020-02-21,0,0
KHM,Cambodia,Asia,2020-02-22,0,0
KHM,Cambodia,Asia,2020-02-23,0,0
KHM,Cambodia,Asia,2020-02-24,0,0
KHM,Cambodia,Asia,2020-02-25,0,0
KHM,Cambodia,Asia,2020-02-26,0,0
KHM,Cambodia,Asia,2020-02-27,0,0
KHM,Cambodia,Asia,2020-02-28,0,0
KHM,Cambodia,Asia,2020-02-29,0,0
KHM,Cambodia,Asia,2020-03-01,0,0
KHM,Cambodia,Asia,2020-03-02,0,0
KHM,Cambodia,Asia,2020-03-08,1,0
KHM,Cambodia,Asia,2020-03-12,1,0
KHM,Cambodia,Asia,2020-03-13,2,0
KHM,Cambodia,Asia,2020-03-15,2,0
KHM,Cambodia,Asia,2020-03-16,5,0
KHM,Cambodia,Asia,2020-03-17,12,0
KHM,Cambodia,Asia,2020-03-18,0,0
KHM,Cambodia,Asia,2020-03-19,0,0
KHM,Cambodia,Asia,2020-03-20,0,0
KHM,Cambodia,Asia,2020-03-21,23,0
KHM,Cambodia,Asia,2020-03-22,4,0
KHM,Cambodia,Asia,2020-03-23,35,0
KHM,Cambodia,Asia,2020-03-24,1,0
KHM,Cambodia,Asia,2020-03-25,4,0
KHM,Cambodia,Asia,2020-03-26,5,0
KHM,Cambodia,Asia,2020-03-27,2,0
KHM,Cambodia,Asia,2020-03-28,4,0
KHM,Cambodia,Asia,2020-03-29,1,0
KHM,Cambodia,Asia,2020-03-30,4,0
KHM,Cambodia,Asia,2020-03-31,2,0
KHM,Cambodia,Asia,2020-04-01,0,0
KHM,Cambodia,Asia,2020-04-02,1,0
KHM,Cambodia,Asia,2020-04-03,4,0
KHM,Cambodia,Asia,2020-04-04,0,0
KHM,Cambodia,Asia,2020-04-05,0,0
KHM,Cambodia,Asia,2020-04-06,0,0
KHM,Cambodia,Asia,2020-04-07,1,0
KHM,Cambodia,Asia,2020-04-08,2,0
KHM,Cambodia,Asia,2020-04-09,1,0
KHM,Cambodia,Asia,2020-04-10,1,0
KHM,Cambodia,Asia,2020-04-11,1,0
KHM,Cambodia,Asia,2020-04-12,2,0
KHM,Cambodia,Asia,2020-04-13,0,0
KHM,Cambodia,Asia,2020-04-14,0,0
KHM,Cambodia,Asia,2020-04-15,0,0
KHM,Cambodia,Asia,2020-04-16,0,0
KHM,Cambodia,Asia,2020-04-17,0,0
KHM,Cambodia,Asia,2020-04-18,0,0
KHM,Cambodia,Asia,2020-04-19,0,0
KHM,Cambodia,Asia,2020-04-20,0,0
KHM,Cambodia,Asia,2020-04-21,0,0
KHM,Cambodia,Asia,2020-04-22,0,0
KHM,Cambodia,Asia,2020-04-23,0,0
KHM,Cambodia,Asia,2020-04-24,0,0
KHM,Cambodia,Asia,2020-04-25,0,0
KHM,Cambodia,Asia,2020-04-26,0,0
KHM,Cambodia,Asia,2020-04-27,0,0
KHM,Cambodia,Asia,2020-04-28,0,0
KHM,Cambodia,Asia,2020-04-29,0,0
KHM,Cambodia,Asia,2020-04-30,0,0
KHM,Cambodia,Asia,2020-05-01,0,0
KHM,Cambodia,Asia,2020-05-02,0,0
KHM,Cambodia,Asia,2020-05-03,0,0
KHM,Cambodia,Asia,2020-05-04,0,0
KHM,Cambodia,Asia,2020-05-05,0,0
CMR,Cameroon,Africa,2020-03-07,1,0
CMR,Cameroon,Africa,2020-03-09,1,0
CMR,Cameroon,Africa,2020-03-15,1,0
CMR,Cameroon,Africa,2020-03-16,1,0
CMR,Cameroon,Africa,2020-03-17,0,0
CMR,Cameroon,Africa,2020-03-18,6,0
CMR,Cameroon,Africa,2020-03-19,0,0
CMR,Cameroon,Africa,2020-03-20,4,0
CMR,Cameroon,Africa,2020-03-21,13,0
CMR,Cameroon,Africa,2020-03-22,0,0
CMR,Cameroon,Africa,2020-03-23,0,0
CMR,Cameroon,Africa,2020-03-24,29,0
CMR,Cameroon,Africa,2020-03-25,16,1
CMR,Cameroon,Africa,2020-03-26,0,0
CMR,Cameroon,Africa,2020-03-27,16,0
CMR,Cameroon,Africa,2020-03-28,0,0
CMR,Cameroon,Africa,2020-03-29,11,1
CMR,Cameroon,Africa,2020-03-30,0,0
CMR,Cameroon,Africa,2020-03-31,43,0
CMR,Cameroon,Africa,2020-04-01,51,4
CMR,Cameroon,Africa,2020-04-02,40,0
CMR,Cameroon,Africa,2020-04-03,38,1
CMR,Cameroon,Africa,2020-04-04,238,1
CMR,Cameroon,Africa,2020-04-05,46,1
CMR,Cameroon,Africa,2020-04-06,95,0
CMR,Cameroon,Africa,2020-04-07,8,0
CMR,Cameroon,Africa,2020-04-08,27,0
CMR,Cameroon,Africa,2020-04-09,45,1
CMR,Cameroon,Africa,2020-04-10,0,0
CMR,Cameroon,Africa,2020-04-11,73,0
CMR,Cameroon,Africa,2020-04-12,17,1
CMR,Cameroon,Africa,2020-04-13,0,1
CMR,Cameroon,Africa,2020-04-14,0,0
CMR,Cameroon,Africa,2020-04-15,35,5
CMR,Cameroon,Africa,2020-04-16,0,0
CMR,Cameroon,Africa,2020-04-17,0,4
CMR,Cameroon,Africa,2020-04-18,161,0
CMR,Cameroon,Africa,2020-04-19,0,0
CMR,Cameroon,Africa,2020-04-20,0,21
CMR,Cameroon,Africa,2020-04-21,1,0
CMR,Cameroon,Africa,2020-04-22,146,0
CMR,Cameroon,Africa,2020-04-23,0,1
CMR,Cameroon,Africa,2020-04-24,238,6
CMR,Cameroon,Africa,2020-04-25,2,0
CMR,Cameroon,Africa,2020-04-26,115,4
CMR,Cameroon,Africa,2020-04-27,103,3
CMR,Cameroon,Africa,2020-04-28,0,2
CMR,Cameroon,Africa,2020-04-29,185,1
CMR,Cameroon,Africa,2020-04-30,26,2
CMR,Cameroon,Africa,2020-05-01,0,0
CMR,Cameroon,Africa,2020-05-02,237,0
CMR,Cameroon,Africa,2020-05-03,8,3
CMR,Cameroon,Africa,2020-05-04,0,0
CMR,Cameroon,Africa,2020-05-05,27,0
CAN,Canada,North America,2020-01-01,0,0
CAN,Canada,North America,2020-01-02,0,0
CAN,Canada,North America,2020-01-03,0,0
CAN,Canada,North America,2020-01-04,0,0
CAN,Canada,North America,2020-01-05,0,0
CAN,Canada,North America,2020-01-06,0,0
CAN,Canada,North America,2020-01-07,0,0
CAN,Canada,North America,2020-01-08,0,0
CAN,Canada,North America,2020-01-09,0,0
CAN,Canada,North America,2020-01-10,0,0
CAN,Canada,North America,2020-01-11,0,0
CAN,Canada,North America,2020-01-12,0,0
CAN,Canada,North America,2020-01-13,0,0
CAN,Canada,North America,2020-01-14,0,0
CAN,Canada,North America,2020-01-15,0,0
CAN,Canada,North America,2020-01-16,0,0
CAN,Canada,North America,2020-01-17,0,0
CAN,Canada,North America,2020-01-18,0,0
CAN,Canada,North America,2020-01-19,0,0
CAN,Canada,North America,2020-01-20,0,0
CAN,Canada,North America,2020-01-21,0,0
CAN,Canada,North America,2020-01-22,0,0
CAN,Canada,North America,2020-01-23,0,0
CAN,Canada,North America,2020-01-24,0,0
CAN,Canada,North America,2020-01-25,0,0
CAN,Canada,North America,2020-01-26,1,0
CAN,Canada,North America,2020-01-27,0,0
CAN,Canada,North America,2020-01-28,1,0
CAN,Canada,North America,2020-01-29,1,0
CAN,Canada,North America,2020-01-30,0,0
CAN,Canada,North America,2020-01-31,0,0
CAN,Canada,North America,2020-02-01,1,0
CAN,Canada,North America,2020-02-02,0,0
CAN,Canada,North America,2020-02-03,0,0
CAN,Canada,North America,2020-02-04,0,0
CAN,Canada,North America,2020-02-05,1,0
CAN,Canada,North America,2020-02-06,0,0
CAN,Canada,North America,2020-02-07,2,0
CAN,Canada,North America,2020-02-08,0,0
CAN,Canada,North America,2020-02-09,0,0
CAN,Canada,North America,2020-02-10,0,0
CAN,Canada,North America,2020-02-11,0,0
CAN,Canada,North America,2020-02-12,0,0
CAN,Canada,North America,2020-02-13,0,0
CAN,Canada,North America,2020-02-14,0,0
CAN,Canada,North America,2020-02-15,1,0
CAN,Canada,North America,2020-02-16,0,0
CAN,Canada,North America,2020-02-17,0,0
CAN,Canada,North America,2020-02-18,0,0
CAN,Canada,North America,2020-02-19,0,0
CAN,Canada,North America,2020-02-20,0,0
CAN,Canada,North America,2020-02-21,1,0
CAN,Canada,North America,2020-02-22,0,0
CAN,Canada,North America,2020-02-23,0,0
CAN,Canada,North America,2020-02-24,0,0
CAN,Canada,North America,2020-02-25,2,0
CAN,Canada,North America,2020-02-26,0,0
CAN,Canada,North America,2020-02-27,1,0
CAN,Canada,North America,2020-02-28,2,0
CAN,Canada,North America,2020-02-29,2,0
CAN,Canada,North America,2020-03-01,4,0
CAN,Canada,North America,2020-03-02,4,0
CAN,Canada,North America,2020-03-03,3,0
CAN,Canada,North America,2020-03-04,3,0
CAN,Canada,North America,2020-03-05,3,0
CAN,Canada,North America,2020-03-06,12,0
CAN,Canada,North America,2020-03-07,6,0
CAN,Canada,North America,2020-03-08,6,0
CAN,Canada,North America,2020-03-09,5,0
CAN,Canada,North America,2020-03-10,15,1
CAN,Canada,North America,2020-03-11,16,0
CAN,Canada,North America,2020-03-12,10,0
CAN,Canada,North America,2020-03-13,35,0
CAN,Canada,North America,2020-03-14,38,0
CAN,Canada,North America,2020-03-15,68,0
CAN,Canada,North America,2020-03-16,60,0
CAN,Canada,North America,2020-03-17,120,3
CAN,Canada,North America,2020-03-18,145,4
CAN,Canada,North America,2020-03-19,121,1
CAN,Canada,North America,2020-03-20,156,1
CAN,Canada,North America,2020-03-21,125,2
CAN,Canada,North America,2020-03-22,331,6
CAN,Canada,North America,2020-03-23,128,2
CAN,Canada,North America,2020-03-24,216,4
CAN,Canada,North America,2020-03-25,313,3
CAN,Canada,North America,2020-03-26,1426,8
CAN,Canada,North America,2020-03-27,633,4
CAN,Canada,North America,2020-03-28,657,14
CAN,Canada,North America,2020-03-29,711,7
CAN,Canada,North America,2020-03-30,869,1
CAN,Canada,North America,2020-03-31,1169,28
CAN,Canada,North America,2020-04-01,1112,7
CAN,Canada,North America,2020-04-02,1059,13
CAN,Canada,North America,2020-04-03,1673,29
CAN,Canada,North America,2020-04-04,1251,49
CAN,Canada,North America,2020-04-05,1363,44
CAN,Canada,North America,2020-04-06,1614,49
CAN,Canada,North America,2020-04-07,1157,43
CAN,Canada,North America,2020-04-08,1230,57
CAN,Canada,North America,2020-04-09,1391,55
CAN,Canada,North America,2020-04-10,1474,74
CAN,Canada,North America,2020-04-11,1385,60
CAN,Canada,North America,2020-04-12,1168,84
CAN,Canada,North America,2020-04-13,1064,64
CAN,Canada,North America,2020-04-14,1298,63
CAN,Canada,North America,2020-04-15,1383,123
CAN,Canada,North America,2020-04-16,1318,107
CAN,Canada,North America,2020-04-17,1717,183
CAN,Canada,North America,2020-04-18,1791,116
CAN,Canada,North America,2020-04-19,1469,158
CAN,Canada,North America,2020-04-20,1436,113
CAN,Canada,North America,2020-04-21,2046,110
CAN,Canada,North America,2020-04-22,1590,144
CAN,Canada,North America,2020-04-23,1766,140
CAN,Canada,North America,2020-04-24,1920,172
CAN,Canada,North America,2020-04-25,1778,156
CAN,Canada,North America,2020-04-26,1464,163
CAN,Canada,North America,2020-04-27,1543,95
CAN,Canada,North America,2020-04-28,1605,147
CAN,Canada,North America,2020-04-29,1526,152
CAN,Canada,North America,2020-04-30,1572,137
CAN,Canada,North America,2020-05-01,1649,188
CAN,Canada,North America,2020-05-02,1825,207
CAN,Canada,North America,2020-05-03,1653,175
CAN,Canada,North America,2020-05-04,2760,116
CAN,Canada,North America,2020-05-05,1298,172
CPV,Cape Verde,Africa,2020-03-21,2,0
CPV,Cape Verde,Africa,2020-03-22,1,0
CPV,Cape Verde,Africa,2020-03-23,0,0
CPV,Cape Verde,Africa,2020-03-24,0,0
CPV,Cape Verde,Africa,2020-03-25,0,1
CPV,Cape Verde,Africa,2020-03-26,1,0
CPV,Cape Verde,Africa,2020-03-27,1,0
CPV,Cape Verde,Africa,2020-03-28,0,0
CPV,Cape Verde,Africa,2020-03-29,0,0
CPV,Cape Verde,Africa,2020-03-30,0,0
CPV,Cape Verde,Africa,2020-03-31,0,0
CPV,Cape Verde,Africa,2020-04-01,1,0
CPV,Cape Verde,Africa,2020-04-02,0,0
CPV,Cape Verde,Africa,2020-04-03,0,0
CPV,Cape Verde,Africa,2020-04-04,0,0
CPV,Cape Verde,Africa,2020-04-05,1,0
CPV,Cape Verde,Africa,2020-04-06,0,0
CPV,Cape Verde,Africa,2020-04-07,0,0
CPV,Cape Verde,Africa,2020-04-08,0,0
CPV,Cape Verde,Africa,2020-04-09,0,0
CPV,Cape Verde,Africa,2020-04-10,0,0
CPV,Cape Verde,Africa,2020-04-11,0,0
CPV,Cape Verde,Africa,2020-04-12,1,0
CPV,Cape Verde,Africa,2020-04-13,2,0
CPV,Cape Verde,Africa,2020-04-14,0,0
CPV,Cape Verde,Africa,2020-04-15,1,0
CPV,Cape Verde,Africa,2020-04-16,44,0
CPV,Cape Verde,Africa,2020-04-17,0,0
CPV,Cape Verde,Africa,2020-04-18,1,0
CPV,Cape Verde,Africa,2020-04-19,2,0
CPV,Cape Verde,Africa,2020-04-20,3,0
CPV,Cape Verde,Africa,2020-04-21,6,0
CPV,Cape Verde,Africa,2020-04-22,0,0
CPV,Cape Verde,Africa,2020-04-23,6,0
CPV,Cape Verde,Africa,2020-04-24,9,0
CPV,Cape Verde,Africa,2020-04-25,6,0
CPV,Cape Verde,Africa,2020-04-26,2,0
CPV,Cape Verde,Africa,2020-04-27,16,0
CPV,Cape Verde,Africa,2020-04-28,3,0
CPV,Cape Verde,Africa,2020-04-29,4,0
CPV,Cape Verde,Africa,2020-04-30,0,0
CPV,Cape Verde,Africa,2020-05-01,8,0
CPV,Cape Verde,Africa,2020-05-02,2,1
CPV,Cape Verde,Africa,2020-05-03,29,0
CPV,Cape Verde,Africa,2020-05-04,13,0
CPV,Cape Verde,Africa,2020-05-05,10,0
CYM,Cayman Islands,North America,2020-03-20,1,0
CYM,Cayman Islands,North America,2020-03-21,2,1
CYM,Cayman Islands,North America,2020-03-22,0,0
CYM,Cayman Islands,North America,2020-03-23,0,0
CYM,Cayman Islands,North America,2020-03-24,0,0
CYM,Cayman Islands,North America,2020-03-25,0,0
CYM,Cayman Islands,North America,2020-03-26,0,0
CYM,Cayman Islands,North America,2020-03-27,3,0
CYM,Cayman Islands,North America,2020-03-28,2,0
CYM,Cayman Islands,North America,2020-03-29,0,0
CYM,Cayman Islands,North America,2020-03-30,0,0
CYM,Cayman Islands,North America,2020-03-31,4,0
